Active (0/1);Name*;Categories (x,y,z...);Price tax included;Tax rule ID;Quantity;Description
1;Komoda BRUGIA BUGK231B z oświetleniem;minimalistyczny;1592,10;1;40;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Komoda <strong>BRUGIA</strong> może pełnić funkcję bieliźniarki, szafki na dokumenty lub bufetu do przechowywania zastawy stołowej. </div><div align=""justify""><br></div><div align=""justify"">Praktyczny i zarazem elegancki mebel tworzy we wnętrzu atmosferę sprzyjającą relaksowi. </div><div align=""justify""><br></div><div align=""justify""><strong>Oświetleniu LED </strong>ułatwia korzystanie<strong> z szuflady</strong>. Geometryczna bryła i funkcjonalne rozwiązania podkreślają nowoczesny charakter wnętrza.<br><br></div><div align=""justify"">Komodę wyposażono w specjalne hamulce, które eliminują problem trzaskających drzwi. Korzystanie z mebla jest więc bezpieczne. Mebel wyposażono w tzw. ślizgacze, co ułatwia przesuwanie.</div><p><br></p><h2>WNĘTRZE</h2><p><br></p><div align=""justify"">Obszerne szafki pozwolają optymalnie zorganizować i uporządkować przedmioty. Na czterech półkach możesz zmieścić zastawę stołową i obrusy lub dokumenty czy akcesoria dekoracyjne. Dzięki czterem szufladom wszelkie drobiazgi możesz podzielić tematycznie, co ułatwi sprzątanie i utrzymanie porządku, a także pozwoli zaoszczędzić czas.</div><h2><br></h2><h2>WYKOŃCZENIE<br><br></h2><div align=""justify"">Mebel wykończono<strong> folią,</strong> która nadaje mu gładką strukturę i ułatwia czyszczenie. </div><div align=""justify""><br></div><div align=""justify"">Połączenie białego połysku na froncie z oświetleniem LED dodaje elegancji, a ciemna listwa w kolorze betonu, przełamując minimalistyczny desing, intryguje. </div><div align=""justify""><br></div><div align=""justify"">Kolekcja BRUGIA łączy w sobie kobiecą delikatność, z męskim zdecydowaniem, dzięki czemu dobrze zaprezentuje się zarówno w pastelowych, jak w ciemnych wnętrzach.</div></div>"
1;Komoda biała z 3 szufladami DONATELLA;minimalistyczny;599,;1;75;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><strong>Komoda DONATELLA</strong> z trzema szufladami to mebel produkcji włoskiej. </div><div align=""justify""><br></div><div align=""justify"">Pochodzi z kilkuelementowego programu do sypialni, jednakże dzięki uniwersalnej kolorystyce można ją zestawić z bryłami, które pasują do innych kolekcji utrzymanych w podobnym stylu. </div><div align=""justify""><br></div><div align=""justify"">Trzy, pojemne szuflady można wykorzystać do trzymania ubrań, dokumentów lub osobistych drobiazgów.</div><div align=""justify""><br></div><div align=""justify""><h2>WYKOŃCZENIE</h2>Biel w połysku będzie idealna wprost do jasnych przestronnych wnętrz salonu oraz sypialni.</div></div>"
1;Drewniana szafka RTV z frontem w jodełkę KASTENOS;minimalistyczny;2999,;1;86;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Lubisz łączyć postarzane dodatki z nowoczesnym wystrojem wnętrza? Kolekcja KASTENOS wyróżnia się minimalizmem i powstała z naturalnego drewna z ręcznym zdobieniem w formie jodełki. Ciepły odcień drewna w połączeniu z industrialnymi nóżkami, pozwala Ci stworzyć wyjątkowy klimat w Twoim mieszkaniu. </div><div align=""justify""><br></div><div align=""justify"">Szafka RTV KASTENOS to idealne rozwiązanie aranżacyjne do Twojego salonu. Elegancko komponuje telewizor i sprzęt RTV w Twoim wnętrzu.<h2><br></h2><h2>2 PÓŁKI NA SPRZĘT</h2>Szafka ma 40 cm głębokości - zmieści się w niewielkim salonie lub wąskim przedpokoju. Umieszczone pośrodku 2 otwarte wnęki pozwalają estetycznie wyeksponować sprzęt RTV. Do dyspozycji masz też 4 zamykane wnęki, w których możesz przechowywać dokumenty lub rzeczy, które chcesz mieć zawsze pod ręką. Zawiasy wyposażono w cichy domyk, dlatego możesz mieć pewność, że żaden hałas nie będzie rozpraszał Twoich bliskich.<h2><br></h2><h2>Najważniejsze cechy:</h2><p><br></p><ul><li class=""ui-draggable"">Wykonany w dużej części z drewna</li><li class=""ui-draggable"">Posiada industrialne nóżki</li><li class=""ui-draggable"">Zachwyca minimalistyczną formą</li><li class=""ui-draggable"">Ma stylowe ręczne zdobienie w formie jodełki na froncie</li></ul><h2>RĘCZNIE ZDOBIONE FRONTY</h2><p><br></p><p>Na każdym froncie ręcznie układano drewniane listwy w taki sposób, by powstał nietypowy wzór w jodełkę.<br>Wybierając KASTENOS stawiasz na unikalne rozwiązania. Każdy mebel z kolekcji KASTENOS jest jedyny w swoim rodzaju.</p><h2>MINIMALIZM W ODSŁONIE VINTAGE</h2><p><br></p><p>Meble z kolekcji KASTENOS nawiązują do stylu vintage oraz charakteryzują się minimalizmem.<br>Śmiało zestawiaj je z nowoczesnymi dodatkami, budując unikalny i przytulny klimat w swoim wnętrzu. </p><h2>WYKOŃCZENIE</h2><p><br></p><p>Blat wykonano z naturalnego drewna, które zabezpieczono lakierem UV. Dzięki temu długo będziesz się cieszyć jego oryginalnym urokiem.<br>Jego ciepły odcień i wyrazista struktura z ręcznym zdobieniem na froncie pozwolą Ci stworzyć przytulny klimat w Twoim wnętrzu.<br>Wysokie, industrialne nóżki ułatwią Ci codzienne porządki i dodadzą Twojemu wnętrzu przestronności.</p></div></div>"
1;Komoda BIANCO 1D3S TYP02;minimalistyczny;789,;1;92;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><strong>Biała komoda BIANCO</strong> to mebel, który urzeka lekkością i geometryczną prostotą. Fronty szuflad i szafki nie posiadają uchwytów, a zastąpiono je równie praktycznym podfrezowanym <strong>podchwytem</strong>. </div><div align=""justify""><br></div><div align=""justify"">Biel to świetne rozwiązanie do nowocześnie urządzonych wnętrz, nawet jeśli pomieszczenie jest mniej oświetlone to biel rozjaśni je optycznie. </div><div align=""justify""><br></div><div align=""justify"">Pracę z komodą ułatwiają zamontowane zawiasy z systemem samodomykającym drzwi i prowadnice kulkowe z pełnym wysuwem. </div><div align=""justify""><br></div><div align=""justify"">W pełni uniwersalna konstrukcja BIANCO pozwoli na stosowanie jej w każdym z pomieszczeń od przedpokoju po salon.</div><div align=""justify""><br><br><h2>WNĘTRZE</h2><strong>3 szuflady i 3 wnęki za drzwiami </strong>ułatwiają rozmieszczenie potrzebnych przedmiotów.</div><div align=""justify""><br> <br><h2>WYKOŃCZENIE</h2>Komodę wykonano z płyty meblowej pokrytej lakierem.</div></div>"
1;Komoda RECOVER/BELLEVUE BLQK351L;loftowy;1299,;1;10;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p style=""text-align: justify;"">Duża komoda do sypialni <strong>RECOVER</strong> ułatwi Ci funkcjonalne wyposażenie wnętrza. Oryginalna konstrukcja mebla pozwoli uzyskać wyjątkowy efekt. Połączenie kolorów dąb szlachetny i dąb czarny dodaje stylu. </p><p style=""text-align: justify;"">Dzięki szufladom z łatwością uporządkujesz wszystkie niezbędne przedmioty – elementy garderoby czy pościel. Półki pozwalają dowolnie udekorować wnętrze i stworzyć niepowtarzalną atmosferę. </p><p style=""text-align: justify;"">Kolekcja Recover wprowadzi do wnętrza klimat luksusu i napełni je elegancją.</p><p style=""text-align: justify;""><br></p></div>"
1;Szafka RTV BARI 2D/140;loftowy;589,;1;72;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Płyty i sprzęt możesz wygodnie przechować w szafce RTV BARI.<br><br>Dzięki sprytnie rozdzielonym wnękom, uporządkujesz swoje rzeczy osobiste w taki sposób, by dłużej zachować porządek.<br><br>Spójny efekt aranżacyjny uzyskasz, jeśli zestawisz go z pozostałymi meblami z kolekcji BARI.<h2>WNĘTRZE</h2><br><ul><li class=""ui-draggable"">W zamykanej szafce znajduje się <strong>1 półka</strong> (2 wnęki) , na której możesz przechowywać przedmioty ważące 5 kg.</li><li class=""ui-draggable"">W<strong> 2 otwartych </strong>wnękach możesz wyeksponować dekoder i konsolę.</li><li class=""ui-draggable"">Wymiary wnęki dolnej: szerokość 45,5 cm, głębokość 42,5 cm, wysokość 19 cm</li><li class=""ui-draggable"">Wymiary wnęki górnej: szerokość 45,5 cm, głębokość 42,5 cm, wysokość 17 cm</li></ul><h2>WYKOŃCZENIE<br><br></h2><ul><li class=""ui-draggable"">Meble z <strong>kolekcji BARI</strong> wykończono laminatem, który imituje strukturę jasnego drewna.</li><li class=""ui-draggable"">Połączenie wybarwienia dębu piaskowego z szarością sprawia, że meble <strong>BARI</strong> pozwalają stworzyć jasną aranżację w salonie.</li><li class=""ui-draggable"">Industrialny charakter kolekcji podkreślają metalowe uchwyty i nóżki.</li><li class=""ui-draggable""><strong>Meble BARI</strong> estetycznie prezentują się wśród betonowych ścian i metalowych dodatków.</li></ul></div></div>"
1;Komoda loft efekt starego drewna CLIF;loftowy;719,20;1;78;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><strong>Komoda CLIF</strong> przyciąga wzrok i zaciekawia dzięki oryginalnemu wybarwienia powierzchni i niby prostej, ale wyróżniającej się konstrukcji. </div><div align=""justify""><br></div><div align=""justify"">Efekt starych, sfatygowanych desek oraz elementy imitujące beton, a także uchwyty, które wyglądają, jakby przetarła się na nich farba, nawiązują do stylu industrialnego. Przytwierdzone do boków szafki listwy, stanowią jednocześnie nóżki komody, podpierając również blat. Prezentowany mebel doskonale uzupełni wnętrze o loftowym charakterze.</div><div align=""justify""><br></div><div align=""justify""><h2>WNĘTRZE</h2>Komoda <strong>CLIF </strong>jest miejscem, w którym skryjesz bieliznę i ubrania. Cztery szuflady stwarzają okazję, by wreszcie zaprowadzić porządek w skarpetkowych zasobach. Szafka pozwala schować ubrania, takie jak t-shirty czy pidżamy.</div><div align=""justify""><br></div><div align=""justify""><h2>WYKOŃCZENIE</h2>Piękne, niespotykane wykończenie na wzór starych, podniszczonych przez czas desek zestawiono z imitującą beton okleiną bocznych listw, pełniących jednocześnie rolę nóg. Proste, przetarte uchwyty. przytwierdzone do powierzchni frontów pokaźnymi śrubami, podkreślają przemysłowy charakter komody.</div></div>"
1;Szafka na obuwie UMBRIA;loftowy;429,;1;61;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><br>Szafkę <strong>UMBRIA</strong> zaprojektowao w taki sposób, byś mógł przymierzać buty na siedząco nawet w niewielkim przedpokoju.<br><br></div><p>Wraz z szafką otrzymujesz poduchę na siedzisko pokryt a plecioną tkaniną, która prezentuje się elegancko.</p><p>Szafka świetnie prezentuje się w zestawie z panelem z wieszakami. Stanowią duet idealny do małego przedpokoju.</p><h2>WNĘTRZE</h2><ul><li class=""ui-draggable"">Obuwie możesz przechowywać w 2 wnękach.</li><li class=""ui-draggable"">Dzięki zastosowaniu drzwi klapowych, łatwiej jest wyciągnąć buty od góry, gdy korzystasz z siedziska.</li></ul><h2>WYKOŃCZENIE</h2><ul><li class=""ui-draggable"">Szafkę wykonano z <strong>płyty wiórowej</strong> o grubości <strong>16 mm.</strong></li><li class=""ui-draggable""><strong>Melaminowana powierzchnia</strong> jest bardzo praktyczna i łatwo utrzymać ją w czystości.</li><li class=""ui-draggable"">Szafka jest umieszczona na modnych, czarnych <strong>nóżkach z tworzywa</strong>. Wymiary nóżek: 2x3x10,5 cm.</li><li class=""ui-draggable"">Drzwi szafki otwierają się łatwo przy pomocy efektywnego <strong>uchwytu z tworzywa</strong>.</li></ul><p><br></p><h2>ARANŻACJA</h2><p><br></p><p>Szafka charakteryzuje się prostą formą w nowoczesnym stylu.</p><p><br></p><p>Nie tylko nie zdominuje przestrzeni, ale także pięknie wkomponuje się w większość rozwiązań aranżacyjnych.</p><p><br></p><p>Klasyczna, jasna <strong>barwa szarego dębu</strong> doskonale uzupełni wnętrza loftowe, minimalistyczne, inspirowane naturą, ale także modernistyczne.</p><p><br></p></div>"
1;Komoda BERGEN 1D1S;loftowy;599,;1;50;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Na standardową szafkę zabrakło miejsca? </div><div align=""justify""><br></div><div align=""justify"">Komoda <strong>BERGEN 1D1S</strong> wpasuje się nawet w małą przestrzeń, przekształcając ją w funkcjonalny kącik do przechowywania.<p><br></p><p>Komoda łączy cechy rustykalnego mebla z nowoczesnymi elementami wykończeniowymi. Wraz z pozostałymi meblami z serii, tworzy aranżację o sielskim charakterze, wprowadzając do wnętrz przytulny klimat. Ze względu na dużą różnorodność brył, meble te można wkomponować w otwarte, wielofunkcyjne przestrzenie.</p><div align=""justify"">Tzw. ślizgacze ułatwiają precyzyjne ustawienie mebla oraz jego przesuwanie podczas sprzątania.<p><br></p><h2><strong>WNĘTRZE</strong></h2><div align=""justify"">W szafce z półką możesz przechowywać tekstylia, albumy ze zdjęciami lub akcesoria (np. do czyszczenia butów). Praktyczna szuflada przyda się na małe przedmioty.<p><br></p><p><br></p><h2><strong>WYKOŃCZENIE</strong></h2><div align=""justify"">Laminat, imitujący wyraźną strukturę drewna dębowego w kolorze „wotan” ociepla wnętrze i nadaje mu swojskiego charakteru.<p>Metalowy uchwyt i ciemny dekor umożliwiają estetyczne wkomponowanie mebli w nowoczesne wnętrza. Wystrój dopełnią drewniane dekoracje lub dodatki w czarnym kolorze.</p><div align=""justify""><div align=""justify""><div align=""justify""><div align=""justify""><p><br></p></div></div></div></div></div></div></div></div></div>"
1;Komoda z miejscem na kwiaty i 3 szufladami POLYPODY;loftowy;999,;1;91;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><div align=""justify"">Szukasz dużej komody do salonu wypełnionego roślinami?<br><br>Mamy dla Ciebie<strong> komodę</strong> z kolekcji <strong>POLYPODY </strong>z miejscem do przechowywania kwiatów w specjalnej skrzyni.<br><br><ul><li class=""ui-draggable"">Komoda ma wbudowaną skrzynię na rośliny, do której należy dokupić wkład z materiału nieprzepuszczającego wodę.</li><li>Do komody możesz dokupić specjalne oświetlenie o fioletowej barwie, która imituje światło dzienne, dzięki czemu przyśpiesza wzrost roślin.</li></ul><strong><br></strong><h2>ZA ZAMKNIĘTYMI DRZWIAMI</h2><p><br></p><ul><li class=""ui-draggable"">Skorzystasz z<strong> 4 zamykanych wnęk -</strong> idealnych do trzymania dokumentów oraz kolekcji płyt.</li><li class=""ui-draggable"">Do przechowywania<strong> kabli i akcesoriów </strong>przydadzą się<strong> 3</strong> <strong>szuflady</strong>.</li><li class=""ui-draggable"">Skrzynkę umieszczoną w blacie możesz wykorzystać jako kwietnik. Dokup donicę z tworzywa, by przechowywać w niej rośliny w bezpieczny sposób.</li></ul><p><br></p><h2>NIE TYLKO DO SALONU URBAN JUNGLE<br><br></h2><ul><li class=""ui-draggable"">Z komodą wyposażoną w specjalne donice na roślinność stworzysz zielony kącik sprzyjający koncentracji i wyciszeniu.</li><li class=""ui-draggable"">Komoda z miejscem na rośliny idealnie wpasuje się w pokój wypełniony kwiatami, egzotycznymi roślinami i dekoracjami z motywem dżungli.</li><li class=""ui-draggable"">Metalowe nogi i imitacja drewna sprawiają, że meble sprawdzą się także w surowych - loftowych wnętrzach.</li></ul><br><div align=""justify""><h2>OZNACZONA ZŁOTYM MEDALEM</h2><p><br></p><ul><li class=""ui-draggable"">Kolekcja mebli <strong>POLYPODY </strong>otrzymała<strong> Złoty Medal MTP na Targach Meble Polska 2022.</strong></li><li class=""ui-draggable"">Została stworzona z myślą o osobach, które chcą przebywać w otoczeniu zieleni również w swoich mieszkaniach.</li><li class=""ui-draggable"">Meble z tej kolekcji pozwalają wyeksponować rośliny bez konieczności kupowania dodatkowych stojaków.</li></ul></div></div></div></div>"
1;Szafka RTV BOSTON;loftowy;679,20;1;12;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p><strong>Szafka RTV BOSTON</strong> dodaje wnętrzu elegancji. Dzięki zastosowaniu efektu lameli na froncie szafki, kącik wypoczynkowy nabiera nietuzinkowego charakteru.</p><ul><li class=""ui-draggable"">Kolor naturalnego drewna wizualnie ociepla przestrzeń i wprowadza przytulny klimat.</li><li class=""ui-draggable"">Takie połączenie kolorów - dąb charleston z czernią - pasuje do nowoczesnego wnętrza<strong>, </strong>które nie unika kontrastów.</li></ul><br><h2><strong>WNĘTRZE</strong></h2><ul><li class=""ui-draggable"">W otwartej wnęce zmieści się dekoder lub konsola. Wymiary wnęki otwartej: 49x38x22 cm</li><li class=""ui-draggable"">Szafki i szuflady wykorzystasz do uporządkowania urządzeń elektronicznych i innych akcesoriów.</li><li class=""ui-draggable"">Maksymalne obciążenie półki wynosi 5 kg.</li></ul><h2><strong>WYKOŃCZENIE</strong></h2><ul><li class=""ui-draggable"">Szafka RTV BOSTON jest wykonana z płyty meblowej o grubości 18 mm i wykończona laminatem.</li><li class=""ui-draggable"">Rolę nóżek pełnią metalowe profile, które stabilizują mebel.</li><li class=""ui-draggable"">Drzwi otwierają się za pomocą systemu <strong>push to open.</strong></li></ul><h2>Kolekcja BOSTON</h2><p><strong><br></strong>To intrygująca propozycja dla osób pragnących stworzyć oryginalny charakter wnętrza. Meble BOSTON sprawdzą się w zarówno w nowoczesnych, jak i industrialnych mieszkaniach – wszędzie tam, gdzie chcemy wprowadzić nowatorski, strukturalny efekt. Obok tej kolekcji nie można przejść obojętnie!</p></div></div>"
1;Komoda z szufladami nowoczesna NORD;loftowy;949,;1;76;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"" style=""text-align: justify;"">Praktyczna i<strong> </strong>pojemna <strong>komoda</strong><strong> NORD</strong> bez problemu pomieści niezbędne rzeczy, jak bieliznę czy ręczniki. </div><div align=""justify""><br></div><div align=""justify"">Jej blat może posłużyć do wyeksponowania dodatków, dodających sypialni przytulnej i miłej atmosfery. </div><div align=""justify""><br></div><div align=""justify"">Komoda przeznaczona jest przede wszystkim do sypialni, ale ze względu na jej nowoczesny i oryginalny charakter, można ją wykorzystać także w przedpokoju lub pokoju dziennym.</div><div align=""justify""><br><br><h2>WYKOŃCZENIE</h2><p><br></p>Komoda została wykończona laminatem w ciepłym odcieniu dębu. </div><div align=""justify""><br></div><div align=""justify"">Jej oryginalne metalowe nogi to znak charakterystyczny <strong>kolekcji NORD</strong>, którą odznacza <strong>połączenie efektu drewna oraz metalu</strong>. </div><div align=""justify""><br></div><div align=""justify"">Meble z kolekcji idealnie sprawdzą się we wnętrzach urządzonych w nowoczesnym, industrialnym czy loftowym stylu.</div></div>"
1;Szafka RTV loft HUD;loftowy;944,10;1;44;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><strong>Szafka RTV HUD</strong> jest idealnym dopełnieniem dla wnętrza pokoju dziennego, salonu lub jadalni, a jej design oparty jest na prostocie, nowoczesności i funkcjonalności.<br><br>Oryginalna kolorystyka dębu klepkowego wzbogacona ciemnymi wstawkami betonu jest doskonałym pomysłem na urozmaicenie wnętrza oraz nadania mu surowego, naturalnego piękna.<br><br>Szafkę można wykorzystać standardowo pod kątem ustawienia na niej sprzętu RTV, jednak doskonale sprawdzi się również dla jako podstawa dla kwiatów, dekoracji lub książek.<br><br>Szafkę RTV<strong> HUD</strong> można zestawić z innymi bryłami kolekcji, jednak sprawdza się również jako pojedynczy mebel, który można dopasować do własnej, indywidualnej koncepcji aranżacji pomieszczenia.<br><br><h2>WNĘTRZE</h2>RTV <strong>HUD</strong> posiada zamykaną szafkę oraz 2 szuflady na prowadnicach kulkowych i 2 otwarte wnęki. Ta ilość schowków w zupełności wystarczy, aby uporządkować w nich kolekcję filmów lub muzyki, piloty do sprzętu RTV, gazety i inne przedmioty codziennego użytku.</div><div align=""justify"">Wymiary wnęki - szerokość 54 cm (53 cm prawa), głębokość 36 cm, wysokość 15 cm.<br><br><br><h2>WYKOŃCZENIE</h2>RTV <strong>HUD</strong> została wykonana z płyty meblowej wykończonej folią. Gustownym dopełnieniem są metalowe uchwyty w czarnym kolorze, które korespondują z profilem spełniającym role nóżek mebla.<br><br><em class=""oblique""><strong>Do szafki RTV HUD można zamontować za dopłatą 2-punktowe oświetlenie typu Square o ciepłej barwie</strong></em>.</div></div>"
1;Szafka RTV BERGEN;loftowy;749,;1;77;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><strong>Szafka RTV BERGEN</strong> pomaga uporządkować przestrzeń pod telewizorem, a jednocześnie wprowadza do wnętrza rustykalny klimat. Ciemna listwa dekoracyjna komponuje się z czarną barwą sprzętu RTV.<p>Tzw. ślizgacze ułatwiają precyzyjne ustawienie mebla oraz jego przesuwanie podczas sprzątania. </p><p><br></p><h2>WNĘTRZE</h2><div align=""justify"">W trzech wnękach pomieścisz zarówno dekoder, wieżę, jak i konsolę do gier. Wymiary wnęk: głębokość 38,5 cm, wysokość 14 cm, szerokość 47 cm lewa i prawa, 37,5 część środkowa.</div><div align=""justify"">Szuflady przydadzą się na kable, płyty i dokumentację.</div><div align=""justify""><br></div><div align=""justify""><h2>WYKOŃCZENIE</h2><div align=""justify"">Laminat, imitujący wyraźną strukturę drewna dębowego w kolorze „wotan” ociepla wnętrze i nadaje mu swojskiego charakteru. Ciemny dekor umożliwia estetyczne wkomponowanie mebli w nowoczesne wnętrza. Wystrój dopełnią drewniane dekoracje lub dodatki w czarnym kolorze.<p><br></p></div></div></div></div>"
1;Komoda industrialna z szufladami KING;loftowy;2569,;1;85;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p>Jeśli zawsze brakuje Ci miejsca, aby pomieścić wszystko, co uważasz za istotne, <strong>komoda z serii</strong> KING z pewnością zwróci Twoją uwagę.<br><br>Tylko od Ciebie zależy, co do niej włożysz i co na niej ułożysz.<br><br>Masz do dyspozycji <strong>4 wnęki</strong> za drzwiami oraz <strong>3 szufladki</strong>, w których zmieścisz zarówno niższe, jak i wyższe przedmioty.<br><br>Mebel utrzymany w odcieniach<strong> jasnego</strong>, <strong>dębowego drewna</strong> z elementami w kolorze <strong>czarnym</strong> pasuje do <strong>nowoczesnych</strong>, <strong>loftowych</strong> pomieszczeń.</p><h2>WNĘTRZE<br><br></h2><ul><li class=""ui-draggable""><strong>4 wnęki</strong> stworzone przez <strong>2 półki</strong> o udźwigu <strong>30 kg</strong> schowane za pełnymi drzwiami – to optymalna przestrzeń na przechowywanie.<br><br></li><li class=""ui-draggable"">Stworzą idealne miejsce nie tylko dla Twojej odzieży, możesz w nich umieścić także <strong>ręczniki</strong> lub <strong>luksusowy komplet pościeli</strong>.<br><br></li><li class=""ui-draggable""><strong>3 szuflady</strong> umieszczone w centralnej części komody pomogą Ci zachować porządek wśród <strong>designerskich dodatków</strong>.<br><br><h2>WYKOŃCZENIE<br><br></h2></li><li class=""ui-draggable""><strong>Korpus komody</strong> wykonano z <strong>płyty meblowej</strong> o grubości <strong>18 mm</strong>, w odcieniu jasnego, <strong>dębowego drewna</strong>.<br> </li><li class=""ui-draggable"">Aby podkreślić<strong> indywidualny styl</strong> <strong>komody industrialnej</strong> KING, <strong>drzwiczki mebla</strong> wykonano<strong> z drewna</strong> oraz wykończono <strong>olejem</strong>. <br><br></li><li class=""ui-draggable"">W <strong>szufladach</strong> i <strong>szafkach</strong> zamontowano<strong> aluminiowe uchwyty</strong> <strong>w czarnym kolorze</strong>.<br><br></li><li class=""ui-draggable""><strong>Szufladki</strong> domykają się w łatwy sposób dzięki specjalnemu systemowi.<br><br></li><li class=""ui-draggable"">Konstrukcję osadzono na<strong> czarnych</strong>, <strong>metalowych nogach</strong>.</li></ul></div></div>"
1;Regał loftowy EXETER;loftowy;399,;1;42;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><span>Kolekcja </span><strong>EXETER</strong><span> </span>doskonale dopełnienia wnętrza urządzone w nowoczesnym stylu, w których króluje minimalizm i funkcjonalność. Wyraźnie geometryczna bryła świetnie komponuje się z kameralnymi wnętrzami, nie dominuje przestrzeni i jest bardzo uniwersalna w użytkowaniu.</div><div align=""justify""><br></div><ul><li class=""ui-draggable""><div align=""justify""><strong>Regał</strong><span><strong> </strong></span><strong>EXETER</strong><span> </span>stanowi istotne dopełnienie dla wnętrza pokoju dziennego, młodzieżowego oraz domowego gabinetu;</div></li><li class=""ui-draggable""><div align=""justify""><strong>Ciekawe rozmieszczenie półek</strong> sprzyja ustawieniu na nim nie tylko kolekcji książek ale również przedmiotów o bardziej wyszukanym zastosowaniu, które dobrze mieć pod ręką. Można ustawić na niej kolekcje modeli, statyw, tubę na szkice lub wysokie dekoracje z naturalnych lub sztucznych kwiatów;</div></li><li class=""ui-draggable"">Stelaż regału jest wykonany z <strong>metalu</strong>, a półki z <strong>płyty MDF</strong>, dlatego regał jest lekki i łatwo go przestawić;</li><li class=""ui-draggable"">Wybarwienie stolika w <strong>przyjemnym, jasnym kolorze dębu dzikiego</strong> pięknie koresponduje z <strong>matowym wykończeniem czarnej ramy</strong>.</li></ul></div>"
1;Komoda QUEBEC 2;loftowy;602,10;1;41;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><strong>Biała komoda QUEBEC</strong> to mebel w najbardziej uniwersalnym kolorze, dzięki któremu łatwo dopasujesz ją do wielu aranżacji.</div><div align=""justify""><br></div><div align=""justify"">Biel będzie niezastąpiona wszędzie tam gdzie w pomieszczeniu jest niewiele światła, rozjaśniając optycznie pomieszczenie. </div><div align=""justify""><br></div><div align=""justify"">Komoda znajdzie swoje zastosowanie w przedpokoju, jadalni, salonie czy sypialni. Proste uchwyty w srebrnym kolorze doskonale pasują do bryły mebla. </div><div align=""justify""><br><br><h2>WNĘTRZE</h2>Wnętrze jest wyposażone w<strong> 3 wnęki za drzwiami i 4 szuflady</strong>, co ułatwia rozmieszczenie potrzebnych rzeczy. </div><div align=""justify""><br><br><h2>WYKOŃCZENIE</h2>Korpus mebla jest wykonany z płyty meblowej pokrytej laminatem, front mebla jest wykonany z płyty MDF pokrytej folią PCV. </div></div>"
